International Conference on Software Engineering , 2011 , A practical guide for using statistical tests to assess randomized algorithms in software engineering , A Arcuri, L Briand , 217 , Software Engineering (ICSE), 2011 33rd International Conference on, 1-10 , https://scholar.google.comhttp://scholar.google.com/scholar?oi=bibs&cluster=15086517004316592566&btnI=1&nossl=1&hl=en&oe=ASCII
International Conference on Software Engineering , 2010 , Model checking lots of systems: efficient verification of temporal properties in software product lines , A Classen, P Heymans, PY Schobbens, A Legay, JF Raskin , 190 , Software Engineering, 2010 ACM/IEEE 32nd International Conference on 1, 335-344 , https://scholar.google.comhttp://scholar.google.com/scholar?oi=bibs&cluster=15540795667193516505&btnI=1&nossl=1&hl=en&oe=ASCII
